0	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
1	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
2	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
3	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
4	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
5	0.000000000000000	0.000000000000000	0.0	0	0.0	0.01	0.0	56
6	0.009049773755656	0.000000000000000	0.7951558285025542	1	0.16666666666666666	0.01	0.0	56
7	0.009049773755656	0.000000000000000	0.7951558285025542	1	0.14285714285714285	0.01	0.0	56
8	0.006802721088435	0.000000000000000	1.7951558285025542	2	0.25	0.01	0.0	56
9	0.006802721088435	0.000000000000000	1.7951558285025542	2	0.2222222222222222	0.01	0.0	56
10	0.013636363636364	0.000000000000000	2.778804818401544	3	0.3	0.01	0.0	56
11	0.013636363636364	0.000000000000000	2.778804818401544	3	0.2727272727272727	0.01	0.0	56
12	0.013636363636364	0.000000000000000	2.778804818401544	3	0.25	0.01	0.0	56
13	0.020224719101124	0.000000000000000	3.7377913805516	4	0.3076923076923077	0.01	0.0	56
14	0.024830699774266	0.000000000000000	4.492753212612669	5	0.35714285714285715	0.01	0.0	56
15	0.024830699774266	0.000000000000000	5.4640914419068345	6	0.4	0.01	0.0	56
16	0.029345372460497	0.000000000000000	6.0692135853268505	7	0.4375	0.01	0.0	56
17	0.029345372460497	0.000000000000000	7.035586781707384	8	0.47058823529411764	0.01	0.0	56
18	0.024830699774266	0.000000000000000	6.993701638136847	8	0.5	0.01	0.0	56
19	0.024830699774266	0.000000000000000	6.993701638136847	8	0.47368421052631576	0.01	0.0	56
20	0.022624434389140	0.000000000000000	6.934502627857961	8	0.5	0.01	0.0	56
21	0.022624434389140	0.000000000000000	6.934502627857961	8	0.47619047619047616	0.01	0.0	56
22	0.022624434389140	0.000000000000000	6.934502627857961	8	0.45454545454545453	0.01	0.0	56
